criterion.stwo-zk-phase1-bench-run-3.zk_phase1_r_sampling_and_evaluation_cpu_2_16.low	1.1733	ms
criterion.stwo-zk-phase1-bench-run-3.zk_phase1_r_sampling_and_evaluation_cpu_2_16.mid	1.1739	ms
criterion.stwo-zk-phase1-bench-run-3.zk_phase1_r_sampling_and_evaluation_cpu_2_16.high	1.1752	ms
criterion.stwo-zk-phase1-bench-run-3.zk_phase1_r_coefficient_sampling_cpu_2_20.low	1.5653	ms
criterion.stwo-zk-phase1-bench-run-3.zk_phase1_r_coefficient_sampling_cpu_2_20.mid	1.5671	ms
criterion.stwo-zk-phase1-bench-run-3.zk_phase1_r_coefficient_sampling_cpu_2_20.high	1.5695	ms
criterion.stwo-zk-phase1-bench-run-3.zk_phase1_r_evaluation_cpu_2_20.low	20.056	ms
criterion.stwo-zk-phase1-bench-run-3.zk_phase1_r_evaluation_cpu_2_20.mid	20.084	ms
criterion.stwo-zk-phase1-bench-run-3.zk_phase1_r_evaluation_cpu_2_20.high	20.101	ms
criterion.stwo-zk-phase1-bench-run-3.zk_phase1_r_sampling_and_evaluation_cpu_2_20.low	21.606	ms
criterion.stwo-zk-phase1-bench-run-3.zk_phase1_r_sampling_and_evaluation_cpu_2_20.mid	21.623	ms
criterion.stwo-zk-phase1-bench-run-3.zk_phase1_r_sampling_and_evaluation_cpu_2_20.high	21.645	ms
criterion.stwo-zk-phase1-bench-run-3.zk_phase1_r_commitment_cpu_2_12.low	1.1116	ms
criterion.stwo-zk-phase1-bench-run-3.zk_phase1_r_commitment_cpu_2_12.mid	1.1158	ms
criterion.stwo-zk-phase1-bench-run-3.zk_phase1_r_commitment_cpu_2_12.high	1.1183	ms
criterion.stwo-zk-phase1-bench-run-3.zk_phase1_r_commitment_cpu_2_16.low	7.4090	ms
criterion.stwo-zk-phase1-bench-run-3.zk_phase1_r_commitment_cpu_2_16.mid	7.4875	ms
criterion.stwo-zk-phase1-bench-run-3.zk_phase1_r_commitment_cpu_2_16.high	7.5841	ms
criterion.stwo-zk-phase1-bench-run-3.zk_phase1_r_commitment_cpu_2_20.low	98.732	ms
criterion.stwo-zk-phase1-bench-run-3.zk_phase1_r_commitment_cpu_2_20.mid	98.802	ms
criterion.stwo-zk-phase1-bench-run-3.zk_phase1_r_commitment_cpu_2_20.high	98.875	ms
criterion.stwo-zk-phase1-bench-run-3.zk_phase1_h_batch_addition_cpu_2_12.low	2.0077	us
criterion.stwo-zk-phase1-bench-run-3.zk_phase1_h_batch_addition_cpu_2_12.mid	2.0573	us
criterion.stwo-zk-phase1-bench-run-3.zk_phase1_h_batch_addition_cpu_2_12.high	2.0842	us
criterion.stwo-zk-phase1-bench-run-3.zk_phase1_h_batch_addition_cpu_2_16.low	28.001	us
criterion.stwo-zk-phase1-bench-run-3.zk_phase1_h_batch_addition_cpu_2_16.mid	28.196	us
criterion.stwo-zk-phase1-bench-run-3.zk_phase1_h_batch_addition_cpu_2_16.high	28.331	us
criterion.stwo-zk-phase1-bench-run-3.zk_phase1_h_batch_addition_cpu_2_20.low	517.52	us
criterion.stwo-zk-phase1-bench-run-3.zk_phase1_h_batch_addition_cpu_2_20.mid	518.46	us
criterion.stwo-zk-phase1-bench-run-3.zk_phase1_h_batch_addition_cpu_2_20.high	519.54	us
criterion.stwo-zk-phase1-bench-run-3.zk_phase1_r_opening_construction_cpu_2_12.low	5.2854	us
criterion.stwo-zk-phase1-bench-run-3.zk_phase1_r_opening_construction_cpu_2_12.mid	5.6306	us
criterion.stwo-zk-phase1-bench-run-3.zk_phase1_r_opening_construction_cpu_2_12.high	6.4406	us
criterion.stwo-zk-phase1-bench-run-3.zk_phase1_r_opening_construction_cpu_2_16.low	6.8487	us
criterion.stwo-zk-phase1-bench-run-3.zk_phase1_r_opening_construction_cpu_2_16.mid	9.0097	us
criterion.stwo-zk-phase1-bench-run-3.zk_phase1_r_opening_construction_cpu_2_16.high	13.585	us
criterion.stwo-zk-phase1-bench-run-3.zk_phase1_r_opening_construction_cpu_2_20.low	11.146	us
criterion.stwo-zk-phase1-bench-run-3.zk_phase1_r_opening_construction_cpu_2_20.mid	11.308	us
